Generation,RedPheromoneIntensity,GreenPheromoneIntensity,TIMEOUT,PHEROMONE_EVAPORATION,CHANGE_TO_EXPLORER,CHANGE_TO_CARRIER,CHANGE_TO_NESTCARRIER,CHANGE_TO_FOLLOWGREEN,Fitness Score
37,128.221,39.3492,848.99,79.4163,1.49139e+09,9.52703e+08,1.00319e+09,2.08134e+09,3843
37,126.073,39.8136,839.961,91.9369,1.49585e+09,9.54167e+08,9.91564e+08,2.09662e+09,3193
37,136.807,37.0067,987.924,85.9927,1.45047e+09,9.42614e+08,1.01331e+09,2.12767e+09,3176
37,128.445,40.9603,853.806,86.8227,1.53646e+09,8.27042e+08,1.00138e+09,2.07891e+09,2297
37,128.222,23.8208,672.477,85.0564,1.24514e+09,9.16646e+08,1.05791e+09,2.10967e+09,4338
37,128.221,23.1355,848.99,79.4163,1.49139e+09,9.52703e+08,1.00319e+09,2.08134e+09,3182
37,135.624,39.1999,1438.38,87.3047,1.48817e+09,8.4416e+08,1.02619e+09,2.10725e+09,10
37,135.4,37.5888,836.05,87.7086,1.44309e+09,9.36232e+08,1.10335e+09,2.10968e+09,8
37,108.085,38.76,766.583,90.7791,1.46355e+09,9.41276e+08,1.02293e+09,2.08651e+09,1831
37,133.252,38.0532,827.021,85.3375,1.44755e+09,9.30113e+08,1.13513e+09,2.12496e+09,1165
37,132.431,41.6819,766.463,86.4676,1.5274e+09,1.03898e+09,1.00863e+09,2.10127e+09,2808
38,129.697,39.0997,666.119,84.6823,1.44464e+09,9.32777e+08,1.01943e+09,2.12226e+09,4546
38,131.751,33.0634,675.656,85.2435,1.34525e+09,9.27198e+08,1.07715e+09,2.10337e+09,1558
38,123.078,40.7028,672.477,85.0564,1.44499e+09,9.16646e+08,1.05791e+09,2.10967e+09,1474
38,127.484,40.8275,763.912,82.4235,1.46837e+09,9.45227e+08,1.04979e+09,2.14748e+09,369
38,130.326,32.4087,807.726,82.942,1.49813e+09,9.95842e+08,1.00591e+09,2.0913e+09,1450
38,136.416,42.4035,679.12,86.1126,1.51833e+09,9.62732e+08,8.55807e+08,2.12363e+09,1361
38,130.326,32.7514,719.47,85.762,1.38627e+09,9.77814e+08,9.18622e+08,2.10547e+09,3456
38,118.265,29.9162,810.195,88.8009,1.50001e+09,8.84159e+08,1.01216e+09,2.08271e+09,104
38,133.535,32.7514,719.47,85.762,1.38627e+09,9.77814e+08,1.03327e+09,2.10547e+09,2090
38,128.221,39.3492,848.99,79.4163,1.49139e+09,9.52703e+08,9.51486e+08,2.08134e+09,3843
38,128.333,32.0479,851.398,83.1195,1.51393e+09,7.40808e+08,1.00228e+09,2.08013e+09,3148
38,129.274,28.2861,695.973,85.4092,1.25288e+09,9.4723e+08,9.88265e+08,2.10757e+09,2435
38,129.273,27.7721,1441.11,81.1792,1.45455e+09,9.74272e+08,1.00455e+09,2.08632e+09,1393
38,130.549,28.2861,695.973,85.4092,1.25288e+09,9.4723e+08,9.88265e+08,2.10757e+09,4251
38,128.747,33.8176,772.481,85.7626,1.37214e+09,9.49966e+08,9.69875e+08,2.09445e+09,382
38,154.45,40.3908,716.291,85.5749,1.48602e+09,9.85879e+08,1.01403e+09,2.11176e+09,3430
38,129.274,20.1531,695.973,85.4092,1.25288e+09,9.4723e+08,9.88265e+08,2.14748e+09,3626
38,128.959,39.2244,757.554,82.0493,1.46801e+09,9.91645e+08,9.85459e+08,2.1303e+09,3729
38,128.959,39.2244,757.554,86.1474,1.46801e+09,9.4274e+08,9.85459e+08,2.1018e+09,3114
38,129.642,47.2631,738.512,90.9008,1.42714e+09,9.84729e+08,9.5204e+08,2.11788e+09,3076
39,141.11,26.2528,695.973,85.4092,1.16935e+09,9.4723e+08,9.88265e+08,2.10807e+09,4589
39,151.671,24.2196,695.973,85.4092,1.25288e+09,9.4723e+08,9.88265e+08,2.10857e+09,4182
39,129.328,39.1621,108.896,85.4148,1.45633e+09,9.37759e+08,1.00245e+09,2.11203e+09,0
39,138.769,35.7542,736.923,83.8121,1.47138e+09,9.6431e+08,1.01267e+09,1.92122e+09,4078
39,133.495,37.5517,88.3301,81.6142,1.48139e+09,9.58506e+08,1.05904e+09,2.00128e+09,0
39,130.123,33.6929,615.975,76.0153,1.34876e+09,9.40003e+08,1.00385e+09,2.02291e+09,4251
39,128.59,39.2868,803.272,74.9149,1.4797e+09,9.72174e+08,9.68472e+08,2.10582e+09,3301
39,129.698,26.923,655.974,80.7123,1.50877e+09,1.06617e+09,9.56367e+08,2.0852e+09,35
39,129.485,33.4359,1053.61,82.9307,1.44959e+09,9.53525e+08,1.01878e+09,2.10429e+09,1220
39,128.59,19.9974,803.272,76.2436,1.4797e+09,9.72174e+08,9.68472e+08,2.10582e+09,4
39,140.002,28.1337,773.686,84.2644,1.3834e+09,8.01741e+08,9.95275e+08,2.09435e+09,7
39,129.57,33.7864,554.169,80.1621,1.36629e+09,9.59702e+08,9.78369e+08,2.10669e+09,998
39,144.635,31.0035,716.448,84.6107,1.32037e+09,8.51996e+08,1.00047e+09,2.01465e+09,233
39,129.011,26.9854,734.227,85.5859,1.31251e+09,9.48598e+08,8.46109e+08,2.12097e+09,3457
39,134.85,32.7698,749.623,83.2684,1.32453e+09,9.59702e+08,9.78369e+08,2.10694e+09,3817
39,140.897,28.9562,655.974,80.7123,1.30082e+09,9.43617e+08,9.96057e+08,2.14748e+09,573
39,135.617,29.9729,655.974,87.2021,1.25906e+09,9.43617e+08,1.18769e+09,2.06549e+09,14
39,129.143,39.1933,734.695,73.6449,1.46217e+09,9.52476e+08,9.93952e+08,2.10216e+09,3370
39,129.697,39.0997,666.119,84.6823,1.44464e+09,9.32777e+08,1.01943e+09,2.12226e+09,4546
39,134.446,34.9778,676.449,73.1251,1.41007e+09,9.52157e+08,1.00826e+09,1.97207e+09,3906
40,135.06,26.6191,715.1,85.4976,1.24093e+09,9.85733e+08,9.17187e+08,2.06792e+09,4606
40,142.873,28.6282,706.211,85.0099,1.24486e+09,8.99613e+08,9.94366e+08,1.99203e+09,4431
40,129.143,39.1933,734.695,73.68,1.46217e+09,9.52476e+08,9.93952e+08,2.10216e+09,3370
40,132.487,33.2314,682.799,79.6419,1.26474e+09,9.49853e+08,9.91109e+08,2.06493e+09,1938
40,135.233,31.3713,605.072,80.4372,1.33355e+09,9.51659e+08,9.87213e+08,2.14748e+09,1084
40,139.742,31.8867,733.035,85.2977,1.32245e+09,9.05849e+08,9.89418e+08,2.0608e+09,3897
40,129.011,26.9854,734.227,85.5859,1.31251e+09,1.02424e+09,8.46109e+08,2.12097e+09,3457
40,129.421,33.0581,673.001,77.1786,1.48547e+09,1.00932e+09,9.75159e+08,2.09368e+09,508
40,142.61,32.0706,677.347,81.8528,1.32904e+09,9.5568e+08,9.82791e+08,2.12721e+09,1213
40,135.127,28.1294,715.334,79.5446,1.31576e+09,9.49853e+08,9.91109e+08,2.10511e+09,2219
40,129.697,39.0997,666.119,84.6823,1.44464e+09,9.32777e+08,1.01943e+09,2.1382e+09,4546
40,141.11,26.2528,695.973,85.4092,1.16935e+09,9.4723e+08,9.88265e+08,2.10807e+09,4589
40,134.446,34.9778,676.449,73.1251,1.41007e+09,9.52157e+08,1.04652e+09,1.97207e+09,3906
40,134.648,33.8738,713.036,78.1968,1.3673e+09,9.99136e+08,1.01245e+09,2.03951e+09,6
40,142.868,36.2123,708.747,76.6434,1.36346e+09,9.51164e+08,9.9253e+08,2.08354e+09,4402
40,131.728,30.9816,705.338,79.3555,1.36129e+09,9.158e+08,9.46315e+08,2.04652e+09,4460
40,136.285,33.864,686.165,84.8461,1.34043e+09,9.16195e+08,1.0069e+09,2.06512e+09,36
40,133.087,32.9797,690.894,76.2403,1.4155e+09,9.33978e+08,9.77287e+08,2.00929e+09,4156
40,137.094,33.4322,704.742,79.2114,1.36626e+09,1.01512e+09,1.01797e+09,2.01643e+09,3438
40,129.354,33.0425,700.173,85.1341,1.37857e+09,9.78506e+08,9.3277e+08,2.14748e+09,1037
41,135.06,26.6191,715.1,85.4976,1.24093e+09,9.85733e+08,9.17187e+08,2.06792e+09,4606
41,134.446,26.4596,676.449,73.1251,1.41007e+09,9.52157e+08,1.04652e+09,1.97207e+09,4104
41,133.766,29.7196,683.671,74.6827,1.41279e+09,8.69663e+08,1.0119e+09,1.99068e+09,41
41,131.728,30.9816,705.338,79.3555,1.36129e+09,9.88196e+08,9.46315e+08,1.94658e+09,4460
41,133.766,29.7196,683.671,72.6691,1.41279e+09,9.43067e+08,1.0119e+09,1.99068e+09,923
41,134.958,31.336,692.598,74.8843,1.38676e+09,9.5166e+08,1.01953e+09,2.02781e+09,2147
41,135.042,29.7327,703.966,75.0949,1.35126e+09,9.50757e+08,1.00532e+09,2.06646e+09,10
41,131.9,34.0101,688.311,79.1296,1.28839e+09,9.65332e+08,8.85125e+08,2.05978e+09,4276
41,147.244,26.436,705.537,85.4534,1.20514e+09,9.66481e+08,9.52726e+08,2.088e+09,2902
41,130.798,36.5549,677.215,81.9059,1.36651e+09,9.49054e+08,9.52278e+08,2.13111e+09,601
41,138.085,26.436,705.537,90.2027,1.20514e+09,9.66481e+08,9.52726e+08,2.088e+09,7
41,138.913,33.7741,702.95,75.7638,1.37511e+09,9.51412e+08,1.00603e+09,2.05567e+09,13
41,137.094,33.4322,704.742,79.2114,1.36626e+09,1.01512e+09,1.00111e+09,2.01643e+09,3438
41,135.091,38.8851,697.818,77.7259,1.39088e+09,9.74548e+08,9.89198e+08,2.01286e+09,97
41,137.298,33.5969,618.259,77.9995,1.29442e+09,9.33482e+08,9.69423e+08,2.06503e+09,464
41,136.092,36.1587,1122.47,78.4686,1.37857e+09,1.03225e+09,9.95154e+08,2.01465e+09,445
41,132.833,31.8649,685.991,75.8993,1.35059e+09,1.05208e+09,9.39127e+08,2.02523e+09,61
41,133.394,28.8003,710.219,82.4265,1.30111e+09,9.86964e+08,9.31751e+08,1.9569e+09,1739
41,133.48,30.3146,701.706,87.0191,1.26466e+09,9.31637e+08,9.01156e+08,2.06385e+09,7
41,135.77,29.9459,690.596,76.1683,1.38816e+09,9.83637e+08,1.08193e+09,1.99425e+09,2608
42,130.589,22.972,688.666,76.5565,1.36469e+09,9.49664e+08,9.69234e+08,2.04291e+09,4847
42,131.349,43.0547,682.763,80.6601,1.32745e+09,9.57193e+08,9.18702e+08,2.09544e+09,2546
42,135.7,31.6583,650.965,76.093,1.3536e+09,9.01572e+08,9.90664e+08,2.02786e+09,2924
42,135.43,42.0488,694.207,75.9402,1.38952e+09,9.79093e+08,1.00651e+09,2.00356e+09,11
42,127.333,31.6004,689.295,75.3918,1.36868e+09,1.00187e+09,9.79327e+08,2.02652e+09,3455
42,134.222,38.2435,558.318,79.9358,1.34686e+09,9.86155e+08,9.32661e+08,2.05594e+09,2760
42,129.139,30.2231,696.924,79.774,1.24677e+09,1.02977e+09,9.18926e+08,2.07389e+09,3456
42,135.244,31.1163,707.481,80.819,1.33368e+09,1.00104e+09,9.6643e+08,1.90802e+09,3601
42,134.856,32.2667,690.083,79.543,1.37081e+09,9.50233e+08,9.79153e+08,2.09339e+09,3329
42,133.844,32.0658,688.037,77.7212,1.3607e+09,8.97458e+08,9.5914e+08,2.05931e+09,3529
42,135.06,26.6191,715.1,85.4976,1.24093e+09,9.85733e+08,9.17187e+08,2.06792e+09,4606
42,134.637,37.0573,691.122,76.8307,1.31946e+09,9.38275e+08,9.82824e+08,2.03143e+09,1715
42,134.941,34.0868,699.301,78.8248,1.32657e+09,9.26635e+08,9.74627e+08,1.96972e+09,111
42,136.593,34.7954,913.608,78.84,1.37241e+09,1.02369e+09,9.67849e+08,2.01554e+09,15
42,134.743,34.4153,916.346,80.4476,1.33984e+09,1.00961e+09,9.63453e+08,1.98578e+09,386
42,136.179,30.108,666.68,81.7485,1.29703e+09,9.59607e+08,9.43305e+08,2.06647e+09,14
42,134.539,35.2551,624.2,79.7394,1.35883e+09,9.68194e+08,9.55907e+08,2.09984e+09,4481
42,130.244,36.6389,689.844,80.2171,1.28711e+09,8.87395e+08,9.18814e+08,2.08466e+09,2827
42,134.772,31.862,669.501,76.9071,1.35715e+09,8.99515e+08,1.06042e+09,2.04358e+09,4485
42,146.616,29.2406,692.301,81.2023,1.29904e+09,9.42624e+08,9.88803e+08,2.05575e+09,2513
43,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
43,135.472,31.3873,679.223,78.456,1.34364e+09,9.51307e+08,1.01423e+09,1.89418e+09,6
43,132.722,27.6194,582.862,78.0497,1.36775e+09,9.49949e+08,9.74193e+08,2.06815e+09,6
43,132.68,27.417,679.083,76.9196,1.36092e+09,9.24589e+08,1.01483e+09,2.04325e+09,4065
43,130.416,29.8055,689.255,78.3868,1.3259e+09,9.86845e+08,9.44024e+08,2.06379e+09,6
43,135.396,34.662,690.602,78.1868,1.34513e+09,9.44254e+08,9.80988e+08,2.06241e+09,6
43,130.416,29.8055,689.255,80.7101,1.3259e+09,9.1853e+08,9.44024e+08,2.06379e+09,1671
43,133.591,28.8837,443.909,77.6983,1.36855e+09,9.86675e+08,9.68541e+08,2.02923e+09,0
43,132.592,24.8767,694.572,79.521,1.30684e+09,9.07015e+08,9.4672e+08,2.02719e+09,3971
43,140.68,31.828,804.324,80.825,1.31944e+09,9.76117e+08,9.76128e+08,1.98768e+09,3510
43,131.981,38.7272,803.734,78.6391,1.32965e+09,9.73942e+08,9.73138e+08,2.0086e+09,283
43,140.577,32.2478,658.251,82.475,1.32894e+09,9.55409e+08,9.72355e+08,2.0778e+09,1671
43,137.66,45.8254,787.298,81.4613,1.33439e+09,9.82509e+08,9.67904e+08,2.03179e+09,25
43,137.675,33.3552,663.876,79.691,1.34304e+09,9.27462e+08,1.01639e+09,2.06069e+09,2566
43,131.591,23.9243,691.619,78.0387,1.33576e+09,9.42511e+08,9.57977e+08,2.03505e+09,4234
43,130.589,22.972,688.666,76.5565,1.36469e+09,9.49664e+08,9.69234e+08,2.04291e+09,4847
43,124.958,28.0861,633.146,80.2569,1.33235e+09,9.4896e+08,9.65166e+08,2.05643e+09,1
43,135.084,33.262,680.052,77.547,1.42009e+09,9.21885e+08,1.0207e+09,2.053e+09,21
43,131.504,17.8513,691.914,78.9539,1.31637e+09,9.4693e+08,9.45372e+08,2.04549e+09,254
43,136.65,29.9336,620.556,80.2624,1.34834e+09,1.00277e+09,9.73274e+08,2.07298e+09,841
44,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
44,141.567,37.8154,738.277,81.0857,1.33014e+09,9.50519e+08,9.55964e+08,2.04779e+09,684
44,141.123,34.8217,771.3,78.1316,1.32479e+09,9.63318e+08,9.66046e+08,2.01773e+09,298
44,130.589,22.972,758.355,76.5565,1.36469e+09,8.98379e+08,9.69234e+08,2.04291e+09,4426
44,136.774,38.2713,771.005,79.8624,1.3299e+09,1.05908e+09,9.64551e+08,2.0282e+09,3337
44,131.591,23.9243,726.464,78.0387,1.33576e+09,9.33268e+08,9.57977e+08,2.03505e+09,1798
44,131.591,23.9243,709.041,81.8297,1.43164e+09,9.36598e+08,9.57977e+08,2.03505e+09,2712
44,141.123,34.8217,771.3,80.9553,1.32479e+09,9.63318e+08,1.03382e+09,2.01773e+09,2145
44,136.579,30.8699,714.948,79.5622,1.33295e+09,9.46515e+08,1.04449e+09,2.04142e+09,4402
44,135.618,23.4482,698.854,79.1931,1.39816e+09,8.91846e+08,9.63605e+08,2.03898e+09,4034
44,140.85,33.5348,714.775,81.7151,1.32686e+09,8.65699e+08,1.00309e+09,2.04776e+09,1918
44,131.09,23.4482,707.565,77.2976,1.35023e+09,8.92164e+08,9.63605e+08,2.03898e+09,302
44,133.584,26.9209,701.807,78.0593,1.45494e+09,8.96805e+08,1.00686e+09,2.04217e+09,40
44,131.09,23.4482,615.765,77.2976,1.35023e+09,9.46088e+08,9.63605e+08,2.03898e+09,288
44,131.09,23.4482,707.565,79.4009,1.35023e+09,9.62794e+08,9.63605e+08,2.03898e+09,4265
44,136.107,31.3205,739.432,79.1264,1.33751e+09,9.27741e+08,9.98712e+08,2.02836e+09,3570
44,138.851,32.8458,743.124,80.2588,1.32887e+09,9.54917e+08,9.9873e+08,2.02958e+09,383
44,136.343,31.0952,727.19,79.3443,1.33523e+09,8.50797e+08,1.0216e+09,2.03489e+09,3581
44,138.615,33.0711,755.366,78.629,1.43056e+09,9.4553e+08,1.03298e+09,2.02304e+09,2133
44,138.234,28.4915,706.814,80.4541,1.34586e+09,8.78773e+08,9.83346e+08,2.04337e+09,2322
45,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
45,144.619,27.159,706.901,79.3776,1.36556e+09,9.19181e+08,1.00405e+09,2.0402e+09,3916
45,124.367,31.0952,727.19,79.3443,1.33523e+09,9.37128e+08,1.0216e+09,2.03489e+09,2853
45,133.466,27.0336,707.928,76.2668,1.35326e+09,8.48946e+08,9.95417e+08,2.0389e+09,4759
45,136.461,30.9825,721.069,80.6,1.33409e+09,8.98656e+08,1.03304e+09,2.03816e+09,181
45,137.597,31.395,1206.12,79.8015,1.33205e+09,9.02857e+08,1.01017e+09,2.03223e+09,3491
45,133.834,27.159,711.256,79.4815,1.34159e+09,9.54655e+08,9.90294e+08,2.0402e+09,4175
45,140.363,29.2397,723.167,79.252,1.35153e+09,8.98864e+08,1.00138e+09,2.03428e+09,15
45,134.97,29.2397,725.344,79.304,1.39993e+09,9.41198e+08,9.94503e+08,2.03428e+09,15
45,133.348,27.1462,845.501,77.8415,1.3511e+09,8.87418e+08,9.83973e+08,2.03564e+09,1324
45,139.043,27.0963,707.414,77.8222,1.35941e+09,8.84063e+08,9.99732e+08,2.08041e+09,438
45,136.034,22.6492,1159.04,79.9678,1.34373e+09,9.16714e+08,9.8682e+08,2.04179e+09,1675
45,135.981,30.1087,800.433,77.0853,1.39083e+09,9.16474e+08,1.00847e+09,2.00601e+09,3162
45,137.288,29.7933,717.002,80.1607,1.34055e+09,8.64785e+08,1.00247e+09,2.03913e+09,1827
45,132.212,25.0655,699.961,78.019,1.35314e+09,8.5245e+08,9.79764e+08,2.04156e+09,5
45,135.716,29.277,958.686,78.2072,1.33682e+09,9.28756e+08,1.00023e+09,2.03622e+09,6
45,135.199,27.0963,707.414,77.8222,1.35941e+09,8.84063e+08,1.0106e+09,2.03955e+09,840
45,134.093,27.1835,947.391,78.179,1.34837e+09,8.74976e+08,9.73515e+08,2.03757e+09,3448
45,133.554,26.3827,702.834,78.3586,1.42233e+09,8.5594e+08,9.85853e+08,2.07567e+09,3
45,134.775,28.218,834.971,78.8444,1.33921e+09,9.41705e+08,9.95262e+08,2.10015e+09,1146
46,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
46,135.318,28.4698,781.251,79.0011,1.36859e+09,8.76101e+08,9.93223e+08,2.03738e+09,1262
46,135.476,26.1059,520.456,77.9043,1.35811e+09,8.7298e+08,9.85306e+08,2.0386e+09,41
46,135.716,29.277,958.686,74.7503,1.33682e+09,8.96381e+08,1.00023e+09,2.03622e+09,519
46,141.165,29.1633,817.702,77.9648,1.36502e+09,9.2909e+08,1.00187e+09,2.05308e+09,49
46,136.303,29.1315,749.127,79.5809,1.35457e+09,8.70443e+08,9.02046e+08,2.02843e+09,15
46,137.121,27.0963,944.15,77.8222,1.35941e+09,8.84063e+08,1.00516e+09,2.05998e+09,45
46,134.532,15.8944,836.367,78.7415,1.37415e+09,9.08087e+08,9.84009e+08,2.03593e+09,928
46,136.796,29.4624,733.065,79.8708,1.34756e+09,9.25242e+08,9.52259e+08,2.03378e+09,15
46,137.379,28.1866,812.035,76.2862,1.34812e+09,8.90222e+08,9.99981e+08,2.05831e+09,3030
46,133.311,34.2952,923.853,78.2622,1.35421e+09,8.81904e+08,8.83955e+08,2.04235e+09,162
46,136.008,26.3789,979.737,78.5266,1.36728e+09,8.52514e+08,1.0556e+09,2.0239e+09,62
46,135.691,28.4428,832.196,79.1698,1.34446e+09,8.6988e+08,9.87994e+08,2.03835e+09,2500
46,143.425,27.8131,889.793,78.6744,1.34641e+09,8.72428e+08,1.03359e+09,2.03796e+09,22
46,134.434,27.7007,542.13,78.5117,1.34379e+09,9.08341e+08,9.84388e+08,2.06886e+09,7
46,145.709,28.2302,953.038,76.4646,1.3426e+09,8.85678e+08,9.86872e+08,2.0369e+09,3718
46,144.117,25.6011,820.852,76.5106,1.28978e+09,8.66387e+08,9.78053e+08,2.0399e+09,3358
46,130.589,22.972,931.27,76.5565,1.36469e+09,8.47095e+08,1.04395e+09,2.04291e+09,3927
46,133.984,25.5793,871.652,78.0189,1.3564e+09,8.68658e+08,1.02197e+09,2.05061e+09,12
46,134.532,15.8944,1080.88,78.7415,1.37415e+09,9.08087e+08,9.84009e+08,2.07679e+09,3783
47,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
47,136.243,28.9526,782.63,78.4348,1.34601e+09,8.97561e+08,9.70126e+08,2.03607e+09,23
47,135.955,22.0405,946.458,77.5139,1.36113e+09,8.99154e+08,1.01935e+09,2.14748e+09,285
47,135.387,26.2144,931.755,78.5882,1.36008e+09,9.02824e+08,1.02752e+09,2.05643e+09,7
47,133.984,25.5793,750.35,76.4214,1.3564e+09,8.68658e+08,1.0686e+09,2.14748e+09,4607
47,136.535,28.3147,822.116,77.728,1.34629e+09,8.80051e+08,9.14818e+08,2.04833e+09,31
47,139.051,25.5902,785.601,73.3586,1.32309e+09,8.67522e+08,1.02333e+09,2.09369e+09,3775
47,132.56,23.2257,884.773,77.649,1.36942e+09,8.77591e+08,1.08259e+09,2.05985e+09,453
47,133.984,25.5793,811.001,77.062,1.3564e+09,8.68658e+08,1.04528e+09,2.09905e+09,479
47,136.181,32.0816,854.727,75.8104,1.33865e+09,8.74713e+08,9.25747e+08,2.09478e+09,10
47,156.947,28.2302,953.038,77.1976,1.3426e+09,8.85678e+08,9.86872e+08,2.0369e+09,881
47,139.051,25.5902,785.601,76.466,1.32309e+09,8.67522e+08,1.02333e+09,2.14023e+09,1295
47,132.89,24.408,835.187,77.0575,1.34625e+09,8.72557e+08,1.05296e+09,2.10004e+09,55
47,125.789,27.266,796.816,77.7484,1.35121e+09,8.8311e+08,1.00771e+09,2.06756e+09,188
47,140.121,22.0623,1016.96,77.6031,1.2796e+09,8.96883e+08,9.85441e+08,2.05684e+09,1417
47,129.887,26.4226,526.286,77.0849,1.3538e+09,8.75884e+08,1.03815e+09,2.10752e+09,33
47,132.286,24.2757,871.136,76.8092,1.36055e+09,8.57877e+08,1.09435e+09,2.07098e+09,2521
47,139.586,23.8263,857.003,75.4809,1.30134e+09,8.82203e+08,1.00438e+09,2.07527e+09,35
47,134.258,32.6536,915.615,77.5814,1.36528e+09,8.88373e+08,9.83687e+08,2.11214e+09,2840
47,132.074,24.7028,834.002,76.2714,1.32887e+09,8.75431e+08,1.02483e+09,2.08716e+09,2722
48,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
48,129.038,25.7708,833.976,77.2788,1.30728e+09,8.70493e+08,1.05103e+09,2.06927e+09,1344
48,131.388,25.4153,680.736,77.0712,1.35003e+09,8.7422e+08,1.04556e+09,1.99983e+09,120
48,136.517,15.0659,798.301,75.2103,1.33975e+09,8.6809e+08,1.03431e+09,2.09637e+09,10
48,135.562,25.1465,809.802,74.815,1.32598e+09,9.77998e+08,1.02408e+09,2.09043e+09,40
48,145.602,38.743,934.327,77.3895,1.35394e+09,8.87026e+08,9.85279e+08,2.07452e+09,1271
48,130.238,24.6973,941.762,76.8207,1.35925e+09,8.61489e+08,1.00369e+09,2.07522e+09,3931
48,139.93,34.1109,451.161,77.4855,1.35961e+09,8.87699e+08,9.84483e+08,2.09333e+09,0
48,131.438,23.6238,779.901,76.6829,1.36262e+09,8.52486e+08,1.03179e+09,1.95885e+09,4279
48,137.616,23.875,820.164,76.1382,1.33087e+09,8.71118e+08,9.74537e+08,2.11751e+09,3712
48,131.702,25.5705,423.074,81.0751,1.34104e+09,8.77114e+08,9.91122e+08,2.09253e+09,0
48,131.438,23.6238,1037.03,73.4704,1.34659e+09,8.52486e+08,1.03179e+09,2.05695e+09,3877
48,131.413,29.0887,730.319,76.877,1.35632e+09,8.63353e+08,1.03867e+09,1.97934e+09,4107
48,133.377,19.8816,870.032,76.0155,1.3495e+09,8.6479e+08,9.78924e+08,2.08579e+09,3963
48,132.835,30.8712,409.588,77.2292,1.3608e+09,8.75863e+08,1.01118e+09,2.04574e+09,0
48,131.438,23.6238,923.162,76.6829,1.36262e+09,8.52486e+08,1.03179e+09,1.95885e+09,3871
48,131.85,26.6822,800.727,76.8431,1.35843e+09,8.60615e+08,1.06651e+09,2.02708e+09,1945
48,134.514,26.4818,1075.75,76.5076,1.3436e+09,8.67236e+08,9.13403e+08,2.04842e+09,2617
48,131.181,19.8816,870.032,76.0155,1.3495e+09,8.6479e+08,9.0488e+08,2.08579e+09,3724
48,131.438,23.6238,908.467,75.0766,1.3546e+09,8.52486e+08,1.03654e+09,2.0079e+09,15
49,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
49,130.989,21.5118,684.701,76.8138,1.35736e+09,8.60658e+08,1.0074e+09,2.02137e+09,2440
49,133.488,27.1176,770.06,75.846,1.34115e+09,9.20676e+08,1.03138e+09,2.14748e+09,30
49,134.527,23.7494,871.663,76.4105,1.34674e+09,8.61802e+08,1.19157e+09,2.03818e+09,3923
49,131.31,21.7527,1512.94,76.3492,1.35606e+09,8.58638e+08,9.68336e+08,2.02232e+09,2759
49,131.013,23.2979,734.283,69.2312,1.50824e+09,8.4979e+08,1.00051e+09,2.00088e+09,351
49,150.936,23.3607,780.164,76.4835,1.35572e+09,8.54448e+08,1.0804e+09,2.04055e+09,4394
49,134.315,23.5864,777.224,72.6847,1.4659e+09,8.46164e+08,9.87525e+08,2.0592e+09,428
49,118.097,26.3563,826.74,76.7799,1.35947e+09,8.57919e+08,1.03523e+09,1.96909e+09,3654
49,132.344,20.8172,1191.49,76.1823,1.35278e+09,8.61714e+08,9.7363e+08,2.14748e+09,3457
49,131.001,26.0304,709.492,76.7168,1.36051e+09,8.55224e+08,1.00395e+09,2.05025e+09,1458
49,140.962,22.4362,732.433,76.6487,1.35654e+09,8.57553e+08,1.0439e+09,2.14748e+09,1477
49,131.001,26.0304,709.492,76.7168,1.36051e+09,1.03169e+09,1.00395e+09,2.01113e+09,1458
49,132.408,21.7527,889.249,79.1122,1.35205e+09,8.58638e+08,1.00773e+09,2.04685e+09,2273
49,131.762,20.3494,1030.76,76.0989,1.5194e+09,8.63252e+08,9.39255e+08,2.11664e+09,3854
49,131.644,25.153,228.167,76.763,1.36053e+09,8.5655e+08,1.04915e+09,1.99297e+09,0
49,132.669,26.8999,785.394,76.3446,1.34979e+09,9.81954e+08,1.04895e+09,2.08728e+09,3713
49,131.829,24.2058,735.047,84.6273,1.35358e+09,9.21306e+08,1.02817e+09,2.05433e+09,3407
49,131.472,20.1155,950.396,76.0572,1.38323e+09,8.64021e+08,9.22068e+08,2.10122e+09,3895
49,137.872,23.7335,900.41,75.9725,1.43027e+09,8.91964e+08,9.85316e+08,2.13206e+09,14
50,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
50,131.472,0,950.396,76.0572,1.38323e+09,8.64021e+08,9.22068e+08,1.97027e+09,109
50,141.349,21.855,905.462,76.2912,1.43756e+09,8.5885e+08,1.03605e+09,2.07859e+09,3929
50,124.343,24.6641,757.703,86.4444,1.36208e+09,8.52507e+08,1.00223e+09,2.006e+09,698
